Order ID,Order_Date,Order_Mode,Customer_ID,City,Postal_Code,Country,Region,Product_ID,Product_Name,Category,Segment,Sub_Category,Sales,Cost_Price,Quantity,Discount
GZX-281072,7/18/2024 0:00,In-Store,WE015191,Burnside,EH52,Scotland,Scotland,01JZ3N53EEDVMNYZ1Q2K3F1321,Indoor Grill,Kitchen,Kitchen,Cooking Appliances,59.99,17.997,5,0.14
HAM-658238,9/15/2023 0:00,Online,QH009639,Tullich,AB55,Scotland,Scotland,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Kitchen,Baking Accessories,15.24,4.547,3,0.01
HAW-305847,6/21/2024 0:00,Online,YU047262,Edinburgh,EH9,Scotland,Scotland,01JZ3N5526DZNW71Y3Q7DYRDAJ,Spicy Vegetable Sushi Rolls,Food , Prepared Foods,Vegetarian Meals,8.49,2.547,4,0.22
HBQ-167366,12/1/2023 0:00,Online,BT046086,Milton,AB56,Scotland,Scotland,01JZ3N50R3QEBK1XYP3FC0AMBH,Window A/C Unit,Home Appliances,Home Appliances,Cooling Appliances,298.99,89.447,10,0.23
HCK-251125,4/23/2024 0:00,Online,LA094791,Kinloch,PH43,Scotland,Scotland,01JZ3NR7BE0HQS2S5TQHYV1DN0,Pumpkin Pie Spice,Food , Baking,Baking Ingredients,3.99,1.196,12,0.12
HDT-042201,4/24/2023 0:00,In-Store,QE055204,Tullich,AB55,Scotland,Scotland,01JZ3N59A6VA0ZNRB96DW8HHBK,Fitness Smartwatch,Wearable Tech,Wearable Tech,Fitness Monitors,99.14,29.497,14,0
HDZ-486165,8/15/2024 0:00,In-Store,RT015937,Kirkton,KW10,Scotland,Scotland,01JZ3NCF7BHM81AY6K3RCV1V3E,Ethically-Sourced Coffee Beans,Food , Beverages,Coffee,9.99,2.997,1,0.22
HEE-686754,4/12/2024 0:00,Online,AS095657,Kinloch,PH43,Scotland,Scotland,01JZ3N52Z38YMBTDKBN72BNGMJ,Pork Chops,Food , Meat,Pork,9.49,2.847,15,0.1
HEK-300315,3/8/2025 0:00,Online,DT034609,Aberdeen,AB39,Scotland,Scotland,01JZ3NR2QSK8TSZDXPHYCYRMP7,Luxury Memory Foam Mattress Topper,Home,Home,Bedding & Linens,131.41,52.996,17,0.06
HEN-048882,5/17/2023 0:00,Online,IL069417,Aberdeen,AB39,Scotland,Scotland,01JZ3NC4RXH4JZKKT4W3FMSH0G,Non-Stick Grill Pan,Kitchen,Kitchen,Cookware,39.14,11.497,4,0.24
HEW-533581,5/20/2023 0:00,In-Store,JV099782,Edinburgh,EH9,Scotland,Scotland,01JZ3NR9NCHFZY84F36ZT1WMJQ,Avocado Oil,Food , Oils,Oils,7.74,3.146,13,0.08
HFF-859914,12/26/2024 0:00,Online,UY018382,Kirkton,KW10,Scotland,Scotland,01JZ3N57533PWPRPPXQ2WD1D6E,Cat Tree with Scratching Posts,Pets,Pets,Cat Furniture,79.99,23.997,15,0.09
HFM-161534,2/24/2025 0:00,In-Store,HU076125,Glasgow,G4,Scotland,Scotland,01JZ3NR2FKG04PANE275R3J1VZ,Pet Nail Clipper,Pets,Pets,Grooming Supplies,14.41,6.196,8,0.02
HFP-129942,5/16/2023 0:00,In-Store,VS019486,Kinloch,PH43,Scotland,Scotland,01JZ3NT8JSS089KE9XP1XVZJVG,Decorative Throw Pillows,Home,Home,Decorative Wall Art & Accessories,29.14,11.496,7,0.06
HGJ-139013,3/29/2024 0:00,Online,TF019952,Milton,AB56,Scotland,Scotland,01JZ3NCDJB231G033HHJRQNR2V,Multicolored LED Strip Lights,Home,Home,Lighting & Lamps,30.99,8.997,10,0.09
HJS-797105,1/16/2024 0:00,In-Store,WO042258,Aberdeen,AB39,Scotland,Scotland,01JZ3NQZZM5SYY8ZGT7798H5KJ,Leek and Potato Soup,Food , Soups,Vegetarian Soups,3.29,1.316,9,0.01
HKW-815317,7/5/2023 0:00,Online,PJ007525,Kinloch,PH43,Scotland,Scotland,01JZ3N5AAZ497MTK2995E81P8T,Mediterranean Couscous Salad,Food , Salads,Grain Salads,5.49,1.647,6,0.02
HKZ-603416,6/19/2024 0:00,In-Store,MA060866,Burnside,EH52,Scotland,Scotland,01JZ3NTAXPTDRJSRVMB9DS895F,Toilet Paper (12 rolls),Food , Household,Household Supplies,9.99,3.596,16,0.08
HLV-501050,3/23/2025 0:00,Online,IG071259,Kinloch,PH43,Scotland,Scotland,01JZ3NCEZ4MJHM8CT3CAHK2ZQK,Digital Wireless Camera,Home Security,Home Security,Cameras,201.41,60.997,4,0.12
HLV-781039,8/13/2023 0:00,Online,OD029467,Burnside,EH52,Scotland,Scotland,01JZ3NR49PNQVTK6QH1A81RTN9,Linen Trousers,Clothing , Bottoms,Trousers,44.24,17.746,7,0.09
HLX-979098,6/28/2023 0:00,In-Store,YR051031,Newton,IV1,Scotland,Scotland,01JZ3N54T9A35ZZV2PB66Z1Y90,Winter Knit Beanie,Clothing,Clothing,Hats & Headwear,13.99,3.947,13,0.03
HMI-239386,5/4/2023 0:00,In-Store,UF054954,Aberdeen,AB39,Scotland,Scotland,01JZ3N56QX3MWAPBG88R3RYXKR,Compact Folding Table,Outdoor,Outdoor,Camping Equipment,48.99,14.447,5,0.36
HMI-464563,5/5/2024 0:00,In-Store,QD096193,Glasgow,G4,Scotland,Scotland,01JZ3N55GZH53DW1GKNES14DCP,Carrot and Celery Sticks,Food , Produce,Fresh Vegetables,2.99,0.897,1,0.07
HNI-169916,10/18/2024 0:00,In-Store,GZ075930,Kinloch,PH43,Scotland,Scotland,01JZ3NC55P93SPM09P0WQ33GMV,Thai Coconut Curry Sauce,Food , Condiments,Marinades and Sauces,3.99,1.197,14,0.34
HNU-296870,6/8/2023 0:00,Online,AM053527,Edinburgh,EH9,Scotland,Scotland,01JZ3N52G9KWBBS5W8K65XVX37,Stuffed Grape Leaves,Food , Prepared Foods,International Cuisine,4.79,1.187,20,0.25
HOG-563568,11/11/2024 0:00,In-Store,HV092307,Tullich,AB55,Scotland,Scotland,01JZ3NC8NWGSJ32AC1JDJVHX6X,Essential Oil Diffuser,Health,Health,Aromatherapy & Wellness,34.99,10.497,14,0.09
HOT-967638,2/20/2025 0:00,In-Store,QV089026,Burnside,EH52,Scotland,Scotland,01JZ3NTKKZWA3CX7F820HPW61R,Strawberry Banana Smoothie Pack,Food , Frozen,Frozen Snacks,6.41,2.996,15,0.15
HOW-757538,12/3/2024 0:00,In-Store,PC005521,Tullich,AB55,Scotland,Scotland,01JZ3N50Z0WR9JQE9P95BCGGPW,Fitness Tracker Band,Fitness,Fitness,Wearable Technology,29.99,8.997,2,0.32
HQI-127730,12/29/2024 0:00,In-Store,CY035064,Kinloch,PH43,Scotland,Scotland,01JZ3NC6DW6859B60Y5N36WMQ5,Honey Nut Cheerios,Food , Cereal,Cereals,4.29,1.287,2,0.12
HQP-021528,9/1/2024 0:00,Online,HD049219,Kinloch,PH43,Scotland,Scotland,01JZ3N58F7KV0D65VTHCCCHBSG,Vegetable Pizza Rolls,Food , Frozen Foods,Frozen Snacks,6.49,1.947,4,0.1
HRV-752799,11/19/2024 0:00,Online,KB037055,Glasgow,G4,Scotland,Scotland,01JZ3N58XWB151BAX3JP49EZ9C,Instant Pot,Kitchen,Kitchen,Cooking Appliances,89.99,26.997,12,0
HRX-080096,1/19/2025 0:00,Online,VS093416,Kinloch,PH43,Scotland,Scotland,01JZ3NC9JMJ3W7MMFNRM2QQS3K,Roasted Chickpeas,Food , Snacks,Healthy Snacks,4.41,1.897,14,0.06
HSL-050388,8/6/2023 0:00,Online,CU077945,Tullich,AB55,Scotland,Scotland,01JZ3NCFDG6SSX97HGC6A35N7A,Sesame Ginger Dressing,Food , Condiments,Dressing,3.24,0.727,19,0.28
HUS-487080,2/6/2024 0:00,In-Store,CH053616,Milton,AB56,Scotland,Scotland,01JZ3N5564R4DZ0FNCBDX3G003,Ginger Turmeric Shots,Food , Beverages,Health Drinks,3.99,1.197,9,0.15
HVM-129785,1/11/2023 0:00,In-Store,VR024543,Edinburgh,EH9,Scotland,Scotland,01JZ3NC4PP3KZ8P2D2YJV2K267,Pineapple Coconut Bars,Food , Snacks,Sweet Snacks,2.94,0.637,10,0.01
HVP-176235,1/17/2025 0:00,Online,SD004526,Tullich,AB55,Scotland,Scotland,01JZ3NC5P0WG8FE82HBSRDWF2Q,Pet Water Fountain,Pets,Pets,Pet Supplies,39.99,11.997,11,0
HVS-339441,10/1/2023 0:00,In-Store,AM048144,Burnside,EH52,Scotland,Scotland,01JZ3NCAAWB4F6XP9VFQWY135A,Classic Beef Chili,Food , Canned Goods,Soups & Broths,7.24,2.147,2,0.05
HWG-070690,3/27/2024 0:00,Online,CN026558,Newton,IV1,Scotland,Scotland,01JZ3N58BAMSDP45NHTFJ5E19C,Wireless Gaming Headset,Gaming,Gaming,Gaming Accessories,89.99,26.997,12,0.16
HXA-245726,10/30/2024 0:00,In-Store,JU097456,Burnside,EH52,Scotland,Scotland,01JZ3N57DHC0QTR1WK4D7T8PXX,Homemade Salsa,Food , Condiments,Salsas & Dips,3.79,1.137,8,0.27
HXA-906418,9/27/2024 0:00,In-Store,JG096051,Kinloch,PH43,Scotland,Scotland,01JZ3NRAWS7WV13FEN3N4G2AAZ,Coconut Chia Seed Pudding,Food , Snacks,Healthy Snacks,3.99,1.196,7,0.19
HXW-361966,3/22/2023 0:00,In-Store,NC078690,Edinburgh,EH9,Scotland,Scotland,01JZ3NCDTQTXTY9ETHSJCQWY41,Magnetic Phone Case,Accessories,Accessories,Mobile Accessories,19.14,5.497,3,0.05
HYB-391557,12/4/2024 0:00,Online,TV075977,Tullich,AB55,Scotland,Scotland,01JZ3N52RT7CJNB27BFS6H8BF7,Sliced Cucumbers,Food , Produce,Fresh Cut Vegetables,1.29,0.387,12,0.11
IAC-485259,9/4/2024 0:00,Online,GF026482,Milton,AB56,Scotland,Scotland,01JZ3NTHWCVX3NBQPJ6RPJS88Q,Digital Meat Thermometer,Kitchen,Kitchen,Cooking Tools & Utensils,25.99,9.996,3,0.11
IAX-563915,7/5/2024 0:00,Online,NY046491,Newton,IV1,Scotland,Scotland,01JZ3NC5FZ5MKZD6AG24PKW7TJ,Beef Stew Meat,Food , Meat,Red Meat,5.99,1.797,3,0.05
IBA-201049,2/6/2024 0:00,Online,ET068053,Tullich,AB55,Scotland,Scotland,01JZ3NCC7G4W5WBK9S46T36JXE,Lemonade Mix,Food , Beverages,Drink Mixes,1.99,0.597,1,0.35
IBS-783794,3/24/2023 0:00,In-Store,KM028653,Kirkton,KW10,Scotland,Scotland,01JZ3N55JMSRD208JZ79KFYNQY,Adjustable Standing Desk,Office,Office,Furniture,298.99,89.447,10,0.08
ICC-260157,2/5/2024 0:00,In-Store,GS076409,Newton,IV1,Scotland,Scotland,01JZ3NC53H785J2CMK3CFD8YNQ,Whole Grain Mustard,Food ,Food ,Mustards,3.49,1.047,10,0.09
IDB-174727,6/16/2023 0:00,Online,RP069669,Milton,AB56,Scotland,Scotland,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing , Accessories,Bags,19.24,7.746,1,0.04
IDJ-199269,10/7/2024 0:00,In-Store,XR044405,Edinburgh,EH9,Scotland,Scotland,01JZ3NTKQGMCE7JYCF5EMC2KDN,Ice Cream Scoop,Kitchen,Kitchen,Kitchen Gadgets,12.99,5.196,10,0.31
IDU-738462,4/16/2024 0:00,In-Store,IO065243,Kinloch,PH43,Scotland,Scotland,01JZ3N57CKA9BR1N58XXCAFEW9,Crispy Potato Tots,Food , Frozen Foods,Frozen Snacks,3.69,1.107,4,0.01
IDX-896336,5/31/2024 0:00,In-Store,OM008296,Glasgow,G4,Scotland,Scotland,01JZ3NC9Y5864GSVSXNJPJ0ZA9,Sweet Chili Dipping Sauce,Food , Condiments,Dips,3.99,0.897,10,0.16
IEF-511235,7/6/2024 0:00,Online,PS058519,Kinloch,PH43,Scotland,Scotland,01JZ3N5294GCVQ1ECVFYNG482Q,Fleece Hoodie,Clothing , Outerwear,Hoodies,39.99,11.997,15,0.02
IEP-578749,1/11/2024 0:00,Online,AU023934,Kirkton,KW10,Scotland,Scotland,01JZ3NR6WWA2CDB744ASX0QPDK,Kids' Educational Tablet,Electronics,Electronics,Tablets for Kids,130.99,51.996,20,0.11
IEQ-711679,5/7/2023 0:00,Online,AP000049,Tullich,AB55,Scotland,Scotland,01JZ3N560ZKD035M8RAETRNP7D,Personal Security Alarm Keychain,Safety,Safety,Self-Defense Tools,9.99,2.747,18,0.36
IFF-461872,3/12/2023 0:00,Online,NM096136,Kinloch,PH43,Scotland,Scotland,01JZ3N5A7VD8X6CXFVBW8V7E2A,Baking Powder,Food , Baking Goods,Baking Ingredients,0.94,0.037,17,0.36
IHI-197295,1/1/2025 0:00,Online,CT082216,Milton,AB56,Scotland,Scotland,01JZ3NTKBANDJFEQPZCCBCEGEY,Cushion Covers,Home,Home,Decorative Wall Art & Accessories,36.42,15,1,0.06
IIU-699441,5/3/2024 0:00,Online,KJ087516,Tullich,AB55,Scotland,Scotland,01JZ3NC8YYYF44PQHNDP82ZGHX,Puzzle Mat,Toys,Toys,Educational Toys,22.99,6.897,13,0.17
IJE-398463,5/6/2024 0:00,In-Store,JQ001839,Milton,AB56,Scotland,Scotland,01JZ3NC5FBR8J1HDZXW4XW5RH7,Smartphone Tripod,Photography,Photography,Tripods & Accessories,29.99,8.997,16,0.05
IJL-530333,1/14/2024 0:00,In-Store,SI053381,Kinloch,PH43,Scotland,Scotland,01JZ3NR2D5HTX2DZJCT69E6C0Y,Grapes (red),Food , Produce,Fruits,4.49,1.396,17,0.09
IKC-983373,1/22/2025 0:00,Online,RJ089647,Glasgow,G4,Scotland,Scotland,01JZ3N5AC91H0H9Z6VJXYCY9AT,Harvest Grain Salad,Food , Salads,Grain Salads,5.49,1.647,13,0.11
IKY-907015,10/13/2023 0:00,In-Store,IJ021121,Newton,IV1,Scotland,Scotland,01JZ3N52MCGWBBBMT53ZYAV7MD,Ethical Wool Scarf,Clothing , Accessories,Scarves,28.99,8.447,20,0
ILE-257003,4/9/2024 0:00,In-Store,VJ000001,Newton,IV1,Scotland,Scotland,01JZ3NCG1XR9VE4JBYB92Z3Y93,Spicy Thai Coconut Soup,Food , Soups,Specialty Soups,4.99,1.197,7,0.07
ILX-406573,2/21/2024 0:00,Online,GZ075930,Edinburgh,EH9,Scotland,Scotland,01JZ3NC55P93SPM09P0WQ33GMV,Thai Coconut Curry Sauce,Food , Condiments,Marinades and Sauces,3.99,1.197,2,0.11
IMC-258185,10/6/2023 0:00,In-Store,YZ016769,Aberdeen,AB39,Scotland,Scotland,01JZ3NC47JQ7CVT3PF6A074J0Y,Bluetooth Headphones,Audio,Audio,Wireless Audio Accessories,79.99,23.997,17,0.3
IME-135570,2/14/2024 0:00,Online,IN043957,Glasgow,G4,Scotland,Scotland,01JZ3NCGJCAVD5QFZEB9W8SRJ7,Honey Mustard Dip,Food , Condiments,Dips & Spreads,4.29,0.987,11,0
IMR-344627,1/15/2024 0:00,In-Store,IQ013717,Aberdeen,AB39,Scotland,Scotland,01JZ3NC555QW91ZV5WRKQKKN26,Herbal Garden Starter Kit,Garden,Garden,Gardening Kits,24.99,7.497,12,0.39
INR-198771,7/20/2023 0:00,In-Store,QU055720,Tullich,AB55,Scotland,Scotland,01JZ3N52NM0CHTTYCF1RSP0ZVT,Gardening Tool Belt,Garden,Garden,Gardening Accessories,21.99,6.347,5,0.38
IOB-617150,2/26/2024 0:00,In-Store,ME013240,Milton,AB56,Scotland,Scotland,01JZ3NC5QQTVHA4NJXXEPNX396,Blue Denim Jeans,Clothing , Bottoms,Bottoms,49.99,14.997,14,0.18
IOO-495325,7/6/2024 0:00,Online,YJ078139,Aberdeen,AB39,Scotland,Scotland,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Food , Prepared Foods,Ready-to-Eat Meals,5.99,1.797,2,0.09
IOQ-304916,3/27/2024 0:00,Online,WT058790,Newton,IV1,Scotland,Scotland,01JZ3NT1E4RWQHFS3TCX5078CZ,Creamy Avocado Dip,Food , Snacks,Dips and Spreads,3.49,1.396,4,0.14
IPL-800578,6/13/2023 0:00,Online,TA075580,Edinburgh,EH9,Scotland,Scotland,01JZ3NR3YF0JKRAZDYKM5JMJ3P,Sporty Leggings,Clothing , Activewear,Fitness Apparel,39.14,15.496,16,0.1
IQT-301798,2/14/2025 0:00,In-Store,JW093275,Newton,IV1,Scotland,Scotland,01JZ3NCATRMM1NE5DD1RZ9YEKF,Foot Massager Machine,Health,Health,Wellness & Relaxation,61.41,18.997,11,0.06
IQW-554333,3/1/2024 0:00,Online,ZA078978,Edinburgh,EH9,Scotland,Scotland,01JZ3NC8MHA570WN1YSZ1JN49P,Cinnamon Sugar Popcorn,Food , Snacks,Savory Snacks,2.89,0.867,18,0
IRB-564397,10/1/2024 0:00,Online,OW060749,Newton,IV1,Scotland,Scotland,01JZ3N5ACTWKGCACT766K6A6CN,Smart LED Desk Lamp,Office,Office,Lighting,39.99,11.997,10,0.35
IRC-867302,4/24/2023 0:00,Online,FE005308,Kinloch,PH43,Scotland,Scotland,01JZ3NSWEQ21F0SRB59SDY8TZC,Buffalo Wing Sauce,Food , Condiments,Hot Sauces,3.14,1.096,18,0.09
IRP-103242,2/4/2024 0:00,In-Store,CO084555,Kinloch,PH43,Scotland,Scotland,01JZ3NTD8VBYESXYV0CAMF8X6F,Wall-Mounted Spice Rack,Kitchen,Kitchen,Kitchen Storage & Organization,39.99,15.996,13,0.16
ISD-522860,10/22/2024 0:00,Online,RI031264,Edinburgh,EH9,Scotland,Scotland,01JZ3NCBRMFKQ497PC6WYMQVJM,Spicy Tuna Rolls,Food , Seafood,Sushi,6.49,1.947,15,0.04
ISX-006638,2/25/2024 0:00,In-Store,BP049300,Kirkton,KW10,Scotland,Scotland,01JZ3NC783AZVFC8FSG937DF7X,Surimi Crab Sticks,Food , Seafood,Seafood Imitations,4.19,1.257,13,0.08
ITN-259535,9/4/2024 0:00,In-Store,NH032711,Newton,IV1,Scotland,Scotland,01JZ3N55HHMNQKVPXTN9EEDGKD,Fitness Resistance Bands,Fitness,Fitness,Strength Training Equipment,29.99,8.997,19,0.27
IUN-972278,10/31/2023 0:00,Online,OB076825,Aberdeen,AB39,Scotland,Scotland,01JZ3NTFM3CS7VC8D7ZFNQ2DY3,Art Supplies Organizer,Art Supplies,Art Supplies,Storage & Organization,18.24,7.346,11,0.05
IUQ-298017,11/11/2024 0:00,Online,VE090029,Newton,IV1,Scotland,Scotland,01JZ3N5166FZ12BR9S89D68R4M,Self-Inflating Camping Mattress,Outdoor,Outdoor,Camping Equipment,49.99,14.997,7,0.2
IVW-082360,12/29/2024 0:00,Online,NL047848,Newton,IV1,Scotland,Scotland,01JZ3NT2Z6CKEVNJ7HND478GQX,Dishwasher Safe Cutting Board,Kitchen,Kitchen,Cutting Boards & Utensils,23.99,9.196,1,0.19
IVW-093836,2/20/2025 0:00,In-Store,VQ077263,Newton,IV1,Scotland,Scotland,01JZ3NRA5M07QEJD8A900FQDRR,Vegetable and Cheese Quesadillas,Food , Frozen,Frozen Meals,8.41,3.796,20,0.08
IXB-204502,5/15/2023 0:00,In-Store,SE094765,Milton,AB56,Scotland,Scotland,01JZ3NCBKWN2D2WFX8ZCFHMNG6,Smart Fitness Scale,Fitness,Fitness,Health Monitoring Devices,49.24,14.747,5,0.09
IXC-007385,8/12/2023 0:00,Online,UB006545,Milton,AB56,Scotland,Scotland,01JZ3N52SQ40MP00G4G898B6DF,Electric Stool Heater,Home,Home,Home Appliances,28.99,8.447,2,0.16
IXC-609269,5/31/2024 0:00,Online,JA054648,Edinburgh,EH9,Scotland,Scotland,01JZ3N50HGHYSE5QERK3VQSTD3,Electric Heat Pad,Health,Health,Pain Relief,24.99,7.497,9,0.01
IYA-210067,11/24/2024 0:00,Online,YQ083054,Kirkton,KW10,Scotland,Scotland,01JZ3NR5EKYAT69QM1WDJ0C3FK,Digital Camera,Electronics,Electronics,Cameras & Photography,300.99,119.996,5,0.11
IYB-009818,2/25/2023 0:00,In-Store,WU005739,Milton,AB56,Scotland,Scotland,01JZ3NC3W23GGGBGFX49EETGDK,Bodyweight Resistance Bands,Fitness,Fitness,Strength Training Equipment,22.14,6.397,13,0.37
IYF-372013,1/7/2025 0:00,In-Store,NL063938,Newton,IV1,Scotland,Scotland,01JZ3NTEM87F9K3WRE26T78T25,Pear and Gorgonzola Salad,Food , Salads,Gourmet Salads,6.91,3.196,19,0.18
IYH-593450,6/4/2023 0:00,Online,KP075796,Tullich,AB55,Scotland,Scotland,01JZ3N51YMCR4GNYY9Z2DE70GK,Fleece Lined Leggings,Clothing,Clothing,Activewear,28.99,8.447,3,0.06
IYP-450749,5/29/2023 0:00,Online,DT019771,Tullich,AB55,Scotland,Scotland,01JZ3NCA9CC0204F973R4DZFPW,Italian Pasta,Food , Grains,Italian Cuisine,1.44,0.187,9,0.16
IYR-675937,9/16/2024 0:00,In-Store,BE037041,Burnside,EH52,Scotland,Scotland,01JZ3NCBBWD810XS7A4E3QDZ0C,Coconut Curry Chicken,Food , Frozen Foods,Frozen Meals,9.99,2.997,15,0.36
IZL-849938,1/29/2024 0:00,Online,SX063057,Kinloch,PH43,Scotland,Scotland,01JZ3NRA19FEQVBV58RSDVCZXM,Lemon Garlic Shrimp,Food , Seafood,Prepared Seafood,9.99,3.596,11,0.06
JAG-983717,6/19/2023 0:00,In-Store,XT003630,Milton,AB56,Scotland,Scotland,01JZ3N51E8MR51C41QCMABZRME,Mini Meatballs,Food , Frozen Meals,Frozen Appetizers,4.99,1.247,15,0.29
JAN-865532,10/5/2023 0:00,Online,KV079867,Edinburgh,EH9,Scotland,Scotland,01JZ3N59EANQ5DWG2MPA84F0KP,Pineapple Coconut Yogurt,Food , Dairy,Yogurt,3.64,0.847,7,0.04
JCD-497384,9/8/2023 0:00,Online,WY072508,Burnside,EH52,Scotland,Scotland,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food , Produce,Vegetable Snacks,1.74,0.497,2,0.03
JEJ-137734,3/9/2024 0:00,In-Store,WT058790,Kinloch,PH43,Scotland,Scotland,01JZ3NT1E4RWQHFS3TCX5078CZ,Creamy Avocado Dip,Food , Snacks,Dips and Spreads,3.49,1.396,7,0.27
JEV-634682,12/9/2024 0:00,In-Store,ES037170,Tullich,AB55,Scotland,Scotland,01JZ3N54PW1A92ZNRYB7ESDGVV,Bamboo Memory Foam Pillow,Home,Home,Bedding & Linens,34.99,10.497,4,0.24
JEV-806278,7/18/2023 0:00,Online,XL007458,Glasgow,G4,Scotland,Scotland,01JZ3NC60YW8GAG3Y2CWA0FGVJ,Crispy Rice Treats,Food , Snacks,Sweet Snacks,3.5,1.05,10,0.17
JFL-869571,7/31/2024 0:00,Online,GC044645,Kirkton,KW10,Scotland,Scotland,01JZ3NC9VPJXYW9TRYCF0F472A,Oven-Baked Potato Chips,Food , Snacks,Healthy Snacks,2.79,0.837,15,0.24
JGE-550817,5/17/2024 0:00,In-Store,XV048353,Kinloch,PH43,Scotland,Scotland,01JZ3NRA5M07QEJD8A900FQDRR,Vegetable and Cheese Quesadillas,Food , Frozen,Frozen Meals,7.99,2.796,12,0.06
JGS-997059,12/7/2024 0:00,In-Store,KJ087516,Aberdeen,AB39,Scotland,Scotland,01JZ3NC8YYYF44PQHNDP82ZGHX,Puzzle Mat,Toys,Toys,Educational Toys,22.99,6.897,6,0.03
JII-405405,10/30/2023 0:00,In-Store,EQ064556,Edinburgh,EH9,Scotland,Scotland,01JZ3N5CZ3HCY4BRX3JAH7Q9YX,Air Purifier,Home,Home,Air Quality & Purification,129.14,38.497,19,0.15
JIM-892027,12/2/2023 0:00,In-Store,ZE011803,Kirkton,KW10,Scotland,Scotland,01JZ3NC6QDZ21K90JN2QNE867R,Organic Almonds,Food , Nuts,Nut Snacks,8.14,2.197,7,0.34
JIS-549378,10/1/2024 0:00,Online,BC098676,Kirkton,KW10,Scotland,Scotland,01JZ3N56YR6082G59CYKNJE36J,Basil Pesto Pasta,Food , Prepared Meals,Cuisine - Italian,6.49,1.947,13,0.31
JIY-096557,7/9/2024 0:00,In-Store,MN066756,Milton,AB56,Scotland,Scotland,01JZ3N5BPTKGHNAPNDYD527JQG,Portable Solar Generator,Outdoor,Outdoor,Outdoor Accessories,399.99,119.997,14,0.21
JKK-042314,12/6/2024 0:00,Online,AY077572,Newton,IV1,Scotland,Scotland,01JZ3NQZG99XWZRXF9CT3GMTEB,Chickpea Salad Deluxe,Food , Produce,Prepared Salads,4.29,1.716,12,0
JKP-818664,11/26/2024 0:00,In-Store,EY065647,Aberdeen,AB39,Scotland,Scotland,01JZ3N575RXRKWCG9VA64F7KXP,Solar Power Bank,Electronics,Electronics,Portable Power Solutions,39.99,11.997,8,0
JKU-558746,8/8/2023 0:00,Online,EP001992,Glasgow,G4,Scotland,Scotland,01JZ3N53E4GXD7PHFZA6FFKGFS,Graphic Print Leggings,Clothing , Activewear,Leggings,28.99,8.447,6,0
JKV-065879,2/12/2024 0:00,Online,XM073152,Milton,AB56,Scotland,Scotland,01JZ3N59TFN8FMSN0HZ539ANJW,Beef Tacos,Food , Meat,Prepared Meals,5.49,1.647,6,0.03
JLJ-942612,5/19/2024 0:00,In-Store,YL039169,Kinloch,PH43,Scotland,Scotland,01JZ3N54RADHKCYHWZNPVYF0NK,Pet Water Fountain with Filtration,Pets,Pets,Pet Supplies,39.99,11.997,15,0.21
JLY-474400,5/9/2024 0:00,In-Store,IE054911,Kirkton,KW10,Scotland,Scotland,01JZ3N53VJCJRB5N4DZJYWDA7S,Kale & Quinoa Salad Mix,Food , Salads,Ready-to-Eat Salads,4.49,1.347,7,0.13
JNE-036591,5/1/2024 0:00,In-Store,CI063538,Milton,AB56,Scotland,Scotland,01JZ3NC6079HY62KDP03CNX8NF,Safety Pin Dispenser,Office,Office,Office Supplies,5.99,1.797,9,0.12
JNF-254423,5/25/2024 0:00,Online,XS079360,Kinloch,PH43,Scotland,Scotland,01JZ3NC4K10XRKESFRYPJNDYJS,Roasted Garlic Aioli,Food , Condiments,Dips,3.79,1.137,18,0.21
JNO-090363,2/7/2025 0:00,Online,KF007013,Milton,AB56,Scotland,Scotland,01JZ3NCAQCP84NRDABBMPE97PZ,Comfortable Bed Pillow,Home,Home,Bedding & Linens,26.41,8.497,12,0.13
JOC-025274,1/26/2024 0:00,Online,XS079360,Kirkton,KW10,Scotland,Scotland,01JZ3NC4K10XRKESFRYPJNDYJS,Roasted Garlic Aioli,Food , Condiments,Dips,3.79,1.137,19,0.19
JOX-728240,5/1/2024 0:00,In-Store,SV028385,Kirkton,KW10,Scotland,Scotland,01JZ3NR6MZEZEGEP25WV97CJEP,Pineapple Salsa,Food , Condiments,Salsas & Dips,4.29,1.716,18,0.3
JPM-448742,10/14/2024 0:00,Online,AF019285,Aberdeen,AB39,Scotland,Scotland,01JZ3NC9VDGA7TMP64DG2NQ8A5,Maple Breakfast Sausage,Food , Meat,Processed Meats,5.99,1.797,18,0.38
JPY-115908,8/26/2024 0:00,In-Store,EJ074733,Kinloch,PH43,Scotland,Scotland,01JZ3NR546PS969FMS46Y0DA7E,Spicy Kimchi,Food , Condiments,Fermented Condiments,5.79,1.916,2,0.1
JQG-229437,3/7/2025 0:00,In-Store,NL063938,Kinloch,PH43,Scotland,Scotland,01JZ3NCAX6WWWV09C9PAQST096,Silicone Wine Glasses,Outdoor,Outdoor,Outdoor Accessories,24.41,7.897,6,0.1
JQR-602433,9/1/2024 0:00,Online,BV017983,Tullich,AB55,Scotland,Scotland,01JZ3NSYRXA6Q0SCV6Q6AQ2P4N,Elderberry Syrup Kit,Health,Health,Fitness & Nutrition,22.99,9.196,6,0.16
